address,flag,avgTimeBetweenSentTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqRecAddress,numUniqSentAddress,minValReceived,maxValReceived,avgValReceived,minValSent,maxValSent,avgValSent,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance
0x254be2a5ea7613f672033fbfa34ecb6ed34ce620,0,373784.307692,413927349.5,200.0,13,4,0,1,6,0.2202,1.303624,0.651575,0.0,1.29,0.197884,17,2.5724897260975577,2.606302,0.0,0.0338122739024422
0x23403dc648a0df41ae6c517c3a2b6a8b21d56035,0,124035.843902,52775667.580645,502.0,205,31,0,9,50,0.016502,0.3,0.104654,0.0,2.9,0.168738,236,34.5912872569285,3.244263837252776,0.0,-31.34702341967573
0x35294cc694fb87e933d93eb0b4a665ff760f95f0,0,24419.774059,17125289.364583,284.0,717,96,0,13,242,0.0,3.07,0.235547,0.0,3.75,0.141926,813,101.76104834122026,22.61252219172424,0.0,-79.14852614949602
0x1e65565f95e95c9283600336ce793bc99445bb64,0,6609.768421,103601969.375,15.0,95,16,0,2,26,0.01,0.2,0.0975,0.0,0.2,0.024116,111,2.2910000000000004,1.5600000000000005,0.0,-0.7310000000000001
0xf3575bccc47776a3bb550722b2377e48d0dfb922,0,10106.272727,276391779.5,15.0,110,6,0,5,33,0.046922,1.462012,0.534822,0.0,1.0,0.057572,116,6.3329163443755006,3.208934098135613,0.0,-3.1239822462398874
0x8d028ec326758689abb6742676c4276fdd962014,0,240421.255814,82021564.05,346.0,86,20,0,7,36,0.014186,0.391891,0.095515,0.0,0.24,0.025524,106,2.1950829773396827,1.91030751,0.0,-0.2847754673396829
0x5a12fdc51c94889ad6c4ef1e95c7adf526cfccde,0,34772.407692,828575876.0,54.0,130,2,0,2,79,0.0059,0.0861,0.046,0.0,0.048,0.000853,132,0.1108799999999999,0.092,0.0,-0.0188799999999999
0x0507a2aef2f350b7a3c11831f514532c77b4cbb7,0,0.0,6234.109796,153.0,0,2113,1,746,0,0.0,0.225,0.001257,0.0,0.0,0.0,2114,0.0,2.6568400000000008,0.0,2.6568400000000008
0xf94dfff330fdc8ac582e7e72b4ced5e90d1bced4,0,87191.235294,82780189.2,247.0,51,20,0,11,18,0.013539,0.600893,0.192875,0.0,0.829985,0.108968,71,5.557377305776107,3.857495729099808,0.0,-1.6998815766762996
0x02f1e2947a99e299feb8da364e1ab89370ddbed3,0,46454.621359,150225141.0,124.0,206,11,0,5,58,0.0,0.336462,0.086732,0.0,0.7205,0.102268,217,21.067264564,0.95405039,0.0,-20.113214174
0x32dc96d9c14bb125d80e542eb44a4c9252a16cee,0,17503.540018,5271113.756494,567.0,2274,308,3,29,75,0.0,4.1,0.203995,0.0,4.72497,0.11962,2585,272.0147498056189,62.83032359054992,0.0,-209.18442621506895
0x8430b2a15957839c99b3c1ecb196e661e6efc9fd,0,80262.571429,23734954.8,112.0,7,70,0,30,4,0.02345,18.8892,0.816375,0.0262,34.0,7.776409,77,54.43486252806801,57.146227,0.0,2.7113644719319865
0xe0aec524eb005e6e4b068560d0d722959b9619da,0,318161.921348,81547974.9,479.0,89,20,0,6,14,0.004456,4.347068,0.278905,0.0,4.456,0.086913,109,7.735295974710788,5.5781099115264725,0.0,-2.157186063184316
0x06a3be6e7e28b082917c2f373760379c6f085e56,0,0.0,0.0,1.0,1,1,0,1,1,0.439647,0.439647,0.439647,0.438954,0.438954,0.438954,2,0.4389542627179121,0.4396472627179121,0.0,0.0006929999999999
0x5e32dc9e56cfa0ec2aad724bb564d8d9f9364382,0,15323.363636,12256168.962963,177.0,506,135,1,44,139,0.0,4.46315,0.752351,0.0,6.78,0.242014,642,122.45889894281062,101.56743623394038,0.0,-20.89146270887024
0xa0d5188280079ac0fcb50437fd703934392e68d4,0,194287.522727,165117481.6,134.0,44,10,0,6,15,0.006053,0.441483,0.165016,0.0,0.42994,0.051216,54,2.2535126600207267,1.6501593327425224,0.0,-0.6033533272782043
0x9cb06fdd3ca6bceb88e6aeef7e8a625962f6f1f1,0,665962.5,829126283.5,40.0,4,2,0,2,3,0.008189,0.024273,0.016231,0.0,0.02,0.005,6,0.02,0.0324617656171202,0.0,0.0124617656171202
0xa6b61dcb0e9230e4bdead052b3fd256efd8d0004,0,6884.928571,0.0,2.0,14,1,1,1,9,4.046721,4.046721,4.046721,0.0,4.358803,0.842057,16,11.788803395078714,4.046721,0.0,-7.742082395078714
0x69221c0c2334427fe952ee263bb650c47d7b679f,0,903374.928571,329862706.2,204.0,14,5,0,5,12,0.01,2.021334,0.53072,0.0,2.053117,0.234701,19,3.285816845817441,2.653598628947595,0.0,-0.6322182168698465
0x0c5b97401d84b5b799f1032b3323bc50405f57c8,0,46797.380309,22437592.191781,520.0,518,73,0,21,112,0.0,2.396426,0.170866,0.0,4.05,0.064819,591,33.57598492085451,12.473252441681,0.0,-21.10273247917351
0x5a2774aaff1c2877797b5e6b9773579fafeefd2b,0,28378.628378,29036841.561404,232.0,296,57,0,12,47,0.0,0.252211,0.040649,0.0,0.242,0.005224,353,1.546204103806838,2.316965942787572,0.0,0.7707618389807342
0x6e0e8e97e4aa2d0181aa4733ebf35248bc6315a0,0,0.0,331651887.6,2.0,0,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0
0xc2e77aca17d27eda31d3a9aa587f9013f2640e31,0,0.0,237383040.428571,61.0,0,7,0,1,0,0.015603,0.018349,0.017943,0.0,0.0,0.0,7,0.0,0.125598497,0.0,0.125598497
0xaef2bb1ad5773772ab193f76ca2bc54151c24ed4,0,44290850.2,400222.218638,1297.0,35,279,0,4,3,0.017452,22.0,0.193923,0.0,21.99958,1.525977,314,53.40919746946821,54.104563640392655,0.0,0.6953661709244443
0x89421bd909ef6fac4e321ec263c2ed33d01edaaf,0,552853022.0,0.0,17.0,3,0,0,0,2,0.0,0.0,0.0,0.21734,0.852163,0.584952,3,1.754856181659736,0.0,0.0,-1.754856181659736
0x4f786f5d974b3f97d474fdada3d12e18f36aa540,0,36503.333333,829074982.0,12.0,3,2,0,2,3,0.168922,0.212271,0.190596,0.000265,0.211828,0.126893,5,0.3806787096380112,0.3811922363766512,0.0,0.00051352673864
0x4b0b04074cfaabf0cab6601f1a4eed2706f1bdd3,0,0.0,237330659.857143,70.0,1,7,0,2,1,0.011147,0.318768,0.138627,0.911559,0.911559,0.911559,8,0.911559,0.9703915755970776,0.0,0.0588325755970776
0xa8e4b4c480f0307b86fea74f7eb2f5f6718f285e,0,165259.790858,589.700413,82.0,9998,2904,0,3,4,0.0,2.0,0.000689,0.0,0.0,0.0,12902,2.276931024499997e-08,2.0002256318807627,0.0,2.0002256091114523
0x53269941045f05d0bb88b75cc8715081f8ff2b55,0,949418.0,0.0,33.0,3,1,0,1,2,0.00833,0.00833,0.00833,0.0,0.003282,0.001393,4,0.0041783910845389,0.0083295,0.0,0.004151108915461
0x0baba1ad5be3a5c0a66e7ac838a129bf948f1ea4,0,0.0,1000.420942,116.0,0,9999,1,4222,0,0.0,9340.0,6.951589,0.0,0.0,0.0,10000,0.0,69508.94277163959,0.0,69508.94277163959
0xa81011ae274ef6debd3bdab634102c7b6c2c452d,0,0.0,898.642464,104.0,0,9999,1,7,0,0.0,0.01,1e-06,0.0,0.0,0.0,10000,0.0,0.014,0.0,0.014
0xd59ae7f2042ed16b273ca91a0760d9c8c4701267,0,22362.22569,9782281.172619,330.0,833,168,0,21,252,0.0,0.836938,0.139956,0.0,1.2,0.046936,1001,39.09727518513691,23.512656438576297,0.0,-15.584618746560611
0x02e0afe8e68619d6fd7b49d1fd2bbb0aed3f0807,0,26029.201655,17230283.073684,562.0,967,95,0,11,195,0.014283,3.981158,0.635861,0.0,8.0,0.204716,1062,197.9603594805801,60.406764374370965,0.0,-137.55359510620917
0x750d05915a3488ed1cb3fc79f0dabe6740c99ec5,0,1328.53489,255130.807633,122.0,3554,6446,0,5396,3145,1.6e-05,836.921899,4.349614,0.02,100.0,7.636108,10000,27138.729007700826,28037.61181374976,0.0,898.8828060489359
0x20edbbc7ab8425a5bdc33f44014780f323a31823,0,18961.0,118562292.285714,22.0,12,14,0,9,2,0.051745,3.102339,1.014554,0.049787,3.102118,1.183278,26,14.199330763262829,14.20376266,0.0,0.0044318967371719
0x82c928552a82ae3295585c83977bbce3862c4ef2,0,2073.0,150751633.636364,1.0,2,11,0,4,1,0.001266,0.122352,0.041074,0.121609,0.328643,0.225126,13,0.450251569663154,0.45181178,0.0,0.001560210336846
0xb19a9d80412d6156256e42e7de9239312a705f0c,0,4288.313038,15766227.514286,124.0,1511,105,0,22,251,0.0,1.571937,0.181973,0.0,2.7,0.063096,1616,95.33764657010316,19.10721644129793,0.0,-76.23043012880522
0x9f8bf71383ab41f301721d42bc987aabd51497c5,0,38618.273874,45573226.388889,282.0,555,36,2,14,109,0.0,0.328193,0.045607,0.0,0.85,0.027144,593,15.06505386557082,1.6418494744357108,0.0,-13.423204391135108
0xf194dc67fcaea14b2ca8137cf61c3c31048eb9a4,0,0.0,106428.046512,53.0,0,43,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0
0x0c967a76462f722c911ebc29c998a43f6f36d6f7,0,1677.856502,14943906.486486,57.0,892,111,0,16,213,0.0,1.1,0.13665,0.0,1.47,0.060566,1003,54.02472929651682,15.168156317132713,0.0,-38.85657297938411
0x49d98ca5b3c02efd0d6bb5061ea3fdd5ba0e4f80,0,109297.245098,32365024.509804,242.0,102,51,0,7,23,0.004176,0.126233,0.037368,0.0,0.2168,0.016505,153,1.6834637225113382,1.905793156929708,0.0,0.2223294344183695
0x3819f64f282bf135d62168c1e513280daf905e06,0,0.0,53.430443,7.0,0,9999,1,1246,0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0
0x11de4d114f929784dddf95cf185a72f14c771e5b,0,63714.869565,66304870.36,98.0,69,25,0,10,26,0.004903,0.526618,0.262971,0.004674,1.290788,0.090909,94,6.272703488667053,6.5742760741972,0.0,0.3015725855301463
0xf8adf262b23b167e4445414e7535e12d1181d0a3,0,5122216.0,86337571.736842,428.0,4,19,0,2,1,0.00605,0.015006,0.011486,0.007941,0.08354,0.053823,23,0.215292558976983,0.2182305,0.0,0.002937941023017
0xfa61d2856d8515825661fd85d36d7e117a5549e8,0,636235.083333,551459766.0,309.0,12,3,1,1,8,0.008,0.122821,0.04744,0.0,0.1,0.009477,16,0.113724253381555,0.1423211558804999,0.0,0.0285969024989449
0xcd652c3f93d5c2e8de3f2bacaa41a4854fb8aff6,0,0.0,1770.8,1.0,0,5,1,1,0,0.0,0.1,0.02,0.0,0.0,0.0,6,0.0,0.1,0.0,0.1
0xe097eefc8e798e8e896e1a4eab7312e4d3a8db6b,0,2054.333333,0.0,1.0,3,1,1,1,2,0.020653,0.020653,0.020653,0.0,0.011679,0.003893,5,0.0116788748626293,0.0206530304671853,0.0,0.0089741556045559
0x50efbf12580138bc263c95757826df4e24eb81c9,0,165651.492732,6239.606383,200.0,9906,94,0,1,4,1.0,15.0,3.143617,0.0,1.627169,0.002236,10000,22.147390286685525,295.5,0.0,273.35260971331445
0xa410c70e4a1fa1a494d0a0d0be199085e0f175a1,0,30617.227033,0.0,336.0,947,1,0,1,1,1.0,1.0,1.0,0.0,3.8,0.004013,948,3.8,1.0,0.0,-2.8
0xad84693a21e0a1db73ae6c6e5aceb041a6c8b6b3,0,0.0,5149.456176,446.0,0,7473,1,10,0,0.0,50.0,0.025184,0.0,0.0,0.0,7474,0.0,188.1976795654597,0.0,188.1976795654597
0x3eadde4a48d0aebda37eed7076e736edac9a8b40,0,163901.227163,143328.394737,172.0,9962,38,0,1,2,1.0,8.0,1.697368,0.0,0.0,0.0,10000,0.0,64.5,0.0,64.5
0x0000000099cb7fc48a935bceb9f05bbae54e8987,0,0.0,162281.4721,12.0,0,10000,0,2,0,0.0,50.0,0.05719,0.0,0.0,0.0,10000,0.0,571.9,0.0,571.9
0xf2ce52e3d0eb5d237341c9a75ca24647d87d7e55,0,1249.444005,8842373.79235,159.0,9867,183,1,18,191,0.0,19.999262,7.206807,0.0,24.0,0.288131,10051,2842.984612626001,1318.8456784219504,0.0,-1524.1389342040504
0x3d8364e4650b4f0f028208d6b21edbd838713eb5,0,156191.379747,68168963.375,476.0,158,24,0,7,54,0.0,0.79767,0.214247,0.0,1.1,0.107155,182,16.930471725981704,5.141938066401693,0.0,-11.788533659580011
0xd03154dbc4ae6beafa79f7ae6d99c12ce58f5b64,0,3109.574519,101815232.625,361.0,9984,16,0,1,2,0.01,59.999915,29.462321,0.0,58.011976,0.005811,10000,58.016976117364514,471.3971434865093,0.0,413.3801673691448
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0,0.0,160362.4903,2.0,0,10000,0,31,0,0.0,500.0,0.06,0.0,0.0,0.0,10000,0.0,600.0,0.0,600.0
0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,0.0,165.350035,20.0,0,9999,1,3977,0,0.0,0.555657,0.000168,0.0,0.0,0.0,10000,0.0,1.68454738,0.0,1.68454738
0x2d08a50e13406bb95cfabae7930b0cbf55105110,0,0.0,0.0,1.0,1,1,0,1,1,0.002734,0.002734,0.002734,0.0,0.0,0.0,2,0.0,0.00273445687552,0.0,0.00273445687552
0x9757cef0c984387369bffd9fe7b78f59586a8843,0,3396.790865,118366550.785714,17.0,416,14,0,3,130,0.0,2.1,0.389295,0.0,1.9,0.178054,430,74.07062422800861,5.45012709,0.0,-68.62049713800862
0xa12200fac6b8e5d733dae7cdcbff9e2ef3d6c6c2,0,1189727.0,552241444.0,31.0,2,3,0,2,2,0.3,5.1,3.133333,4.299368,5.099179,4.699273,5,9.3985468,9.4,0.0,0.0014531999999984
0x2809eea03e4f65b7033e906d3301ebf481402e52,0,0.0,0.0,1.0,1,1,0,1,1,4.299368,4.299368,4.299368,4.298675,4.298675,4.298675,2,4.2986749,4.2993679,0.0,0.000693
0xaa5d1125dcd349455dc5f04911bcb315af10c847,0,3587.645548,3600711.843612,370.0,7750,454,0,36,957,0.0,2.458,0.078716,0.0,2.5,0.071602,8204,554.9129873117872,35.73712391206424,0.0,-519.175863399723
0xe061ea379fa56f3b8e921ad274cb0da1545858cf,0,0.0,830200863.0,34.0,1,2,0,1,1,0.537856,0.560301,0.549078,0.536449,0.536449,0.536449,3,0.5364486,1.0981569100000002,0.0,0.5617083100000001
0x313dbdaa68407e21587abf67c5b096426c55f603,0,0.0,0.0,10.0,1,1,0,1,1,0.081797,0.081797,0.081797,0.081313,0.081313,0.081313,2,0.081313143064535,0.081797069,0.0,0.0004839259354649
0x3519b30c668f1b9bf5513fe3103a350804db6bc4,0,0.0,0.0,1.0,0,1,0,1,0,0.081313,0.081313,0.081313,0.0,0.0,0.0,1,0.0,0.081313143064535,0.0,0.081313143064535
0x5906655c0a6c7bc5ba114aefa9ef965583475cbb,0,1725489.545455,821053285.0,233.0,11,2,0,2,1,0.017362,0.02376,0.020561,0.0,0.0,0.0,13,0.0,0.0411226445,0.0,0.0411226445
0xd7c2ab8fbb671bcfe920d78a3ad6f15a93d4c215,0,0.0,829215662.0,2.0,0,2,0,2,0,0.003427,0.003461,0.003444,0.0,0.0,0.0,2,0.0,0.0068885785085814,0.0,0.0068885785085814
0xc51956507d5bf21ee50437caf1f65bc1b2944cd3,0,213417.5125,182750668.444444,239.0,80,9,0,3,6,0.00099,0.200488,0.047981,0.0,0.032558,0.002081,89,0.166459984952354,0.4318295077986858,0.0,0.2653695228463317
0x50d2654a0e3f31ea32c3b6436c97e9c34a5ead49,0,0.0,0.0,19.0,1,1,0,1,1,0.046958,0.046958,0.046958,0.031802,0.031802,0.031802,2,0.0318020639539506,0.0469577932635168,0.0,0.0151557293095662
0xe6454b411f6319676d0aac675bd420e5ff5a2e2b,0,3523.060914,2080076.863409,185.0,394,798,0,9,4,0.042,0.559294,0.145042,0.043897,2.440461,0.292943,1192,115.4195494492458,115.74359664999989,0.0,0.3240472007540802
0x414ced1c0f35423292773ee90b078948fc1acf47,0,0.0,0.0,1.0,1,1,0,1,1,0.032,0.032,0.032,0.03158,0.03158,0.03158,2,0.03158,0.032,0.0,0.00042
0x7a91e166815ac0a7884c1c19d3211d525beaa4dd,0,152373.75,415187723.25,53.0,8,4,0,1,6,0.0535,0.08319,0.069672,0.0,0.4,0.078482,12,0.6278588072273812,0.27869,0.0,-0.3491688072273812
0xf5a0dbbd6b97e9f9497c69528d9bd70cde110a43,0,4476.52853,13212042.728,125.0,2401,125,0,9,125,0.0,12.587611,2.472815,0.0,20.0,0.484488,2526,1163.2549761674975,309.101930540298,0.0,-854.1530456271995
0x6f06bf13f42beab3b83ac00c8377bd1438acfc29,0,168254.704167,124729987.461538,1849.0,240,13,0,6,84,0.0,89.79628,11.471913,0.0,50.0,0.702616,253,168.62781373076135,149.13486322240456,0.0,-19.492950508356813
0x901e64b6f1a31cbee342df175ed82af9bdf6b887,0,0.0,4693.396901,46.0,0,839,1,637,0,0.0,0.0,0.0,0.0,0.0,0.0,840,0.0,0.0,0.0,0.0
0xb264fef30d6027f4bb3071319d8c0090ad449106,0,0.0,829129721.5,1.0,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
0x477b8d5ef7c2c42db84deb555419cd817c336b6f,0,623.346577,314836.054109,86.0,5084,4916,0,816,2156,0.01,659.999805,9.38013,0.0,1500.0,9.196639,10000,46755.71318405989,46112.71990124319,0.0,-642.9932828167002
0x376d01e1388bd0a43b5fae2bcd48540020260f5c,0,175.125,103782437.75,115.0,16,16,0,1,1,0.1,6.691053,3.121907,0.098926,6.690218,3.120865,32,49.93383820246641,49.95051468,0.0,0.0166764775335863
0xa30a7af8697bd4356de4f300bb4c0ea24c277781,0,34330.036545,206465743.25,120.0,301,8,0,2,89,0.0,2.0,0.25,0.0,2.5,0.178419,309,53.70399999999998,2.0,0.0,-51.70399999999998
0x131722c5c927a4831a053f6751eb8dc17b267345,0,40843.245059,235974009.142857,120.0,253,7,0,2,74,0.0,2.0,0.285714,0.0,1.5,0.170751,260,43.2,2.0,0.0,-41.2
0x98257a73b02857679aac5b76f550d39d1c2d16c5,0,193622.798462,0.0,374.0,8584,0,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8590,0.0,0.0,0.0,0.0
0x9188db2825bd0ad76a2ba3aba21274428dc696e5,0,0.0,4219.945426,374.0,0,7641,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7642,0.0,0.0,0.0,0.0
0x7d97e65e81f046dbac08054b0d5e99f7f92d0eca,0,4353.109589,15356966.944444,344.0,73,108,0,8,2,0.0,4.633756,0.358095,0.004286,4.633135,0.52836,181,38.57030109646264,38.67431207935716,0.0,0.1040109828945148
0xe861f932d1cd51eda70796e1f8663e091f909cab,0,488450.590909,183380412.555556,185.0,22,9,0,2,3,0.001801,0.04762,0.013407,0.0,0.0,0.0,31,0.0,0.12066002411438,0.0,0.12066002411438
0xce3f08e664693ca792cace4af1364d5e220827b2,0,0.0,407.627263,48.0,0,9999,1,5982,0,0.0,12.532927,0.001335,0.0,0.0,0.0,10000,0.0,13.345109359086171,0.0,13.345109359086171
0xeb0bf7e969072040e3a3996bb5da089083805d67,0,522334.514286,136829220.25,497.0,35,12,0,7,14,0.0,0.039998,0.015419,0.0,0.663149,0.03493,47,1.2225414201862637,0.18502616,0.0,-1.0375152601862636
0xbe5bb066fb8de4965dc909bf4fd8c21a17003c8f,0,7402090.333333,0.0,258.0,3,1,0,1,1,0.046706,0.046706,0.046706,0.0,0.0,0.0,4,0.0,0.0467059,0.0,0.0467059
0x3a856d4effa670c54585a5d523e96513e148e95d,0,0.0,2555.59946,296.0,0,9999,1,3045,0,0.0,0.677773,0.00018,0.0,0.0,0.0,10000,0.0,1.7949809090367073,0.0,1.7949809090367073
0x87718fa48c480a8de8361cddb73161d2e58af794,0,289701.555556,87270867.842105,90.0,9,19,0,17,4,0.015,0.7,0.185111,0.0,1.286328,0.380371,28,3.423337,3.5171035952198726,0.0,0.0937665952198725
0xf48eeec809edb680452f5dd18db412beea9ecd07,0,1029913.833333,827161132.0,109.0,6,2,0,2,4,0.00871,0.03256,0.020635,0.0,0.55941,0.093235,8,0.5594104242162217,0.0412700184079001,0.0,-0.5181404058083215
0x1e725bcc09ad221d35af5adeda404fb2147b43fa,0,0.0,5298.231744,121.0,0,1972,1,1216,0,0.0,0.15,0.077814,0.0,0.0,0.0,1973,0.0,153.45000000000294,0.0,153.45000000000294
0xbe3352ae7c20161d4fb1d0dc2aad099227b5f246,0,33302.386503,26718517.532258,131.0,163,62,0,15,80,0.0,0.765,0.133922,0.0,0.69,0.06755,225,11.010638510258188,8.303173473482193,0.0,-2.7074650367759947
0x477f516db22683e65df58c2cba4f5d5859d48424,0,0.0,1058.08524,55.0,0,4458,1,2591,0,0.0,0.2469,0.066214,0.0,0.0,0.0,4459,0.0,295.1809499999979,0.0,295.1809499999979
0x05e09b56ec91620f9bab354c573712e446f8eb11,0,53573.513819,26991364.316667,1024.0,796,60,0,25,205,0.0,1.7999,0.149656,0.0,1.7,0.044225,856,35.20274629724986,8.979339364436614,0.0,-26.223406932813248
0xebd79b356f34588ba3c30ec467920378205ca772,0,0.0,0.0,1.0,1,1,0,1,1,0.0165,0.0165,0.0165,0.012,0.012,0.012,2,0.012,0.0165,0.0,0.0045
0x329fa32f6520fb67bb3c1fc3a6909beb8239544c,0,0.0,3978.75266,386.0,0,8365,1,3373,0,0.0,1.7,0.098547,0.0,0.0,0.0,8366,0.0,824.341781354013,0.0,824.341781354013
0x85a4cfe03ad7d4c062e970f1d9183c1b8627626a,0,15522.342029,21797870.973684,144.0,345,76,0,19,45,0.0,0.389869,0.044727,0.0,0.3901,0.015585,421,5.376979169450618,3.399221932413153,0.0,-1.9777572370374648
0xabeaa41fd6a7464b1203b24486526b0461a5cea4,0,49651.707865,326208592.4,360.0,623,5,0,2,180,0.1,10.0,4.6,0.0,14.5,0.168279,628,104.83801231450968,23.0,0.0,-81.83801231450967
0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,0,0.0,10451.358452,179.0,0,1473,1,507,0,0.0,0.0,0.0,0.0,0.0,0.0,1474,0.0,0.0,0.0,0.0
0xcecb53869b5879ee98227c31652ba8434b934716,0,176161.653846,58866534.035714,273.0,78,28,0,8,41,0.0,0.58942,0.113838,0.0,2.930603,0.090344,106,7.046869837760462,3.1874551769195176,0.0,-3.859414660840944
0x47a00fc8590c11be4c419d9ae50dec267b6e24ee,0,0.0,23.778478,3.0,0,9999,1,7154,0,0.0,0.308349,0.184783,0.0,0.0,0.0,10000,0.0,1847.64323022,0.0,1847.64323022
0x74ee68a33f6c9f113e22b3b77418b75f85d07d22,0,0.0,11.122112,2.0,0,9999,1,9037,0,0.0,0.01,2e-06,0.0,0.0,0.0,10000,0.0,0.0166499999999999,0.0,0.0166499999999999
0xcd384e3c3f16ede7a354523887234fa3ce7c2cb2,0,50097.041667,97417991.588235,224.0,48,17,0,8,18,0.0,0.053058,0.011372,0.0,0.053647,0.007614,65,0.3654948618857219,0.1933188830462996,0.0,-0.1721759788394223
0x5161bd688bb196d37ea2318c6683d0073ed1df7d,0,6540.702994,92034431.444444,91.0,835,18,0,6,551,0.0,0.12,0.019669,0.0,0.4,0.001694,853,1.4141107118608482,0.354038172181275,0.0,-1.0600725396795732
0x1894852504288219fa835af44528571d543958a1,0,0.0,2.489249,1.0,0,9999,1,8818,0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0
0x28540dcc6cc5cc69f85ca562c9134603153722e8,0,37104.892857,184257861.333333,24.0,28,9,0,6,11,0.003,0.049832,0.016317,0.0,0.058,0.006363,37,0.1781774610451904,0.1468566375546687,0.0,-0.0313208234905217
0xd3c6ed00e691af59daa9111fed9ee7c7d6cfa737,0,198826.5,81898957.0,257.0,102,20,0,7,47,0.053979,1.118581,0.326072,0.0,1.05,0.075269,122,7.677486900990231,6.521435951071672,0.0,-1.1560509499185594
0x26aff088a2ce8651e825bf8dc73271d02fdbb106,0,0.0,1247761.635135,80.0,0,1332,0,741,0,0.0,0.8,0.021742,0.0,0.0,0.0,1332,0.0,28.95999999999985,0.0,28.95999999999985
0xe1fff67f70af9ecb7a909d3570746bdff5d40eb2,0,127277.214286,110066207.6,271.0,70,15,0,9,20,0.01,3.453071,0.519769,0.0,1.0,0.093476,85,6.543322694253439,7.796532343408589,0.0,1.25320964915515
0xd93206bd0062cc054e397ecccdb8436c3fa5700e,0,0.0,165836.0315,29.0,0,10000,0,8863,0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0
0x5e3570dc525b15cd0cbf684f5db550b8b3700686,0,395480.057143,96939970.941176,174.0,35,17,0,3,18,0.002824,0.514004,0.134371,0.0,0.097237,0.010708,52,0.37479206,2.28430935,0.0,1.90951729
0xaa1b7e233cea131e2eaaf369cb09dafc1445cbf3,0,2834.224658,3422651.630928,50.0,730,485,0,6,119,5e-06,0.02552,0.001394,0.0,0.0,0.0,1215,0.0,0.6763066618448182,0.0,0.6763066618448182
0x62959c699a52ec647622c91e79ce73344e4099f5,0,0.0,4683.90835,513.0,0,9449,1,1665,0,0.0,0.0,0.0,0.0,0.0,0.0,9450,0.0,0.0,0.0,0.0
0x58242bb5af0fe9c11351cb062e168d8532b3938b,0,45944.148867,15120804.697248,472.0,309,109,0,18,51,0.0,1.840266,0.121179,0.0,1.4,0.065993,418,20.39180973306135,13.208562345817771,0.0,-7.183247387243579
0x255b0f6b6fbb4980aab43564909e923b174c7543,0,62515.0,829035949.0,95.0,3,2,0,2,2,0.413962,0.723451,0.568707,0.0,1.044,0.378,5,1.134,1.13741313,0.0,0.0034131299999999
0x28a0a85373300e03b8c8a4061df5fbf328eb4182,0,0.0,91647.491803,130.0,0,122,1,73,0,0.0,0.09,0.067131,0.0,0.0,0.0,123,0.0,8.189999999999992,0.0,8.189999999999992
0x012ad1e9cc10609ebbefba405b58a78274e4bca5,0,671421.344828,182285974.333333,299.0,29,9,0,3,20,0.0,11.0,2.737611,0.0,5.0,0.845887,38,24.53071111756059,24.63849560049154,0.0,0.1077844829309526
0x7d10fde08d473531edaebd513dff74191eeddb74,0,0.0,0.0,1.0,1,1,0,1,1,3.22,3.22,3.22,3.219307,3.219307,3.219307,2,3.219307,3.22,0.0,0.000693
0x8f5ce219d55fff59bc8acc5dfd4f88f180b496ec,0,163761974.9,5159923.5,244.0,10,4,0,2,4,0.006,0.495,0.2265,0.0,0.47068,0.085456,14,0.8545607989999999,0.906,0.0,0.0514392010000001
0x7f5f854ffb6b7701540a00c69c4ab2de2b34291d,0,0.0,63.145515,8.0,0,9999,1,8990,0,0.0,0.016214,3e-06,0.0,0.0,0.0,10000,0.0,0.0326363994398368,0.0,0.0326363994398368
0xf14fc3d40149ef0d4639bd0141189c78cbd3b7b5,0,5858.633025,22855717.771429,678.0,9938,70,0,3,2,0.0,9.12,3.055714,0.0,0.0,0.0,10008,0.0,213.89999644918748,0.0,213.89999644918748
0xebb46688c5a1d17a1606af5d597d296662075d9e,0,0.0,6058.854385,702.0,0,9999,1,6,0,0.0,5.0,0.0005,0.0,0.0,0.0,10000,0.0,5.0,0.0,5.0
0x5f0421c5a6bb4b3fdc3209b8d3fbb6fde4ed71f3,0,125.0,0.0,1.0,2,1,0,1,2,0.00612,0.00612,0.00612,0.0,0.004937,0.002468,3,0.00493682,0.00612,0.0,0.0011831799999999
